warehouse,date,orders,holiday_name,holiday,shutdown,mini_shutdown,shops_closed,winter_school_holidays,school_holidays,blackout,mov_change,frankfurt_shutdown,precipitation,snow,user_activity_1,user_activity_2,id
Munich_1,8/5/2023,3851,,0,0,0,0,0,0,0,0,0,6.79,0,554,17214,Munich_1_2023-08-05
Munich_1,8/7/2023,3496,,0,0,0,0,0,0,0,0,0,5.07,0,563,16956,Munich_1_2023-08-07
Munich_1,8/8/2023,2766,Peace Festival in Augsburg,1,0,0,0,0,0,0,0,0,0,0,526,17152,Munich_1_2023-08-08
Munich_1,8/9/2023,2714,,0,0,0,0,0,0,0,0,0,10.78,0,534,17099,Munich_1_2023-08-09
Munich_1,8/10/2023,2688,,0,0,0,0,0,0,0,0,0,0.53,0,562,17064,Munich_1_2023-08-10
Munich_1,8/11/2023,3325,,0,0,0,0,0,0,0,0,0,0,0,534,17085,Munich_1_2023-08-11
Munich_1,8/12/2023,3616,,0,0,0,0,0,0,0,0,0,2.77,0,571,17138,Munich_1_2023-08-12
Munich_1,8/14/2023,3666,,0,0,0,0,0,0,0,0,0,0.2,0,546,16818,Munich_1_2023-08-14
Munich_1,8/16/2023,3786,,0,0,0,0,0,0,0,0,0,2.67,0,570,16710,Munich_1_2023-08-16
Munich_1,8/17/2023,2907,,0,0,0,0,0,0,0,0,0,2.8,0,534,16709,Munich_1_2023-08-17
Munich_1,8/18/2023,3605,,0,0,0,0,0,0,0,0,0,1.68,0,562,16759,Munich_1_2023-08-18
Munich_1,8/19/2023,3744,,0,0,0,0,0,0,0,0,0,0,0,562,16861,Munich_1_2023-08-19
Munich_1,8/21/2023,3765,,0,0,0,0,0,0,0,0,0,0,0,547,16577,Munich_1_2023-08-21
Munich_1,8/22/2023,2654,,0,0,0,0,0,0,0,0,0,0.99,0,539,16730,Munich_1_2023-08-22
Munich_1,8/23/2023,2690,,0,0,0,0,0,0,0,0,0,7.18,0,533,16618,Munich_1_2023-08-23
Munich_1,8/24/2023,2680,,0,0,0,0,0,0,0,0,0,0.15,0,528,16566,Munich_1_2023-08-24
Munich_1,8/25/2023,3501,,0,0,0,0,0,0,0,0,0,11.8,0,597,16619,Munich_1_2023-08-25
Munich_1,8/26/2023,3906,,0,0,0,0,0,0,0,0,0,46.12,0,557,16667,Munich_1_2023-08-26
Munich_1,8/28/2023,3870,,0,0,0,0,0,0,0,0,0,38.29,0,582,16449,Munich_1_2023-08-28
Munich_1,8/29/2023,2930,,0,0,0,0,0,0,0,0,0,18.44,0,514,16542,Munich_1_2023-08-29
Munich_1,8/30/2023,2707,,0,0,0,0,0,0,0,0,0,2.5,0,525,16466,Munich_1_2023-08-30
Munich_1,8/31/2023,2696,,0,0,0,0,0,0,0,0,0,1.08,0,523,16413,Munich_1_2023-08-31
Munich_1,9/1/2023,3469,,0,0,0,0,0,0,0,0,0,2.99,0,530,16465,Munich_1_2023-09-01
Munich_1,9/2/2023,3758,,0,0,0,0,0,0,0,0,0,0,0,557,16566,Munich_1_2023-09-02
Munich_1,9/4/2023,3963,,0,0,0,0,0,0,0,0,0,0,0,560,16356,Munich_1_2023-09-04
Munich_1,9/5/2023,2811,,0,0,0,0,0,0,0,0,0,0,0,518,16568,Munich_1_2023-09-05
Munich_1,9/6/2023,2778,,0,0,0,0,0,0,0,0,0,0,0,534,16544,Munich_1_2023-09-06
Munich_1,9/7/2023,2843,,0,0,0,0,0,0,0,0,0,0,0,528,16559,Munich_1_2023-09-07
Munich_1,9/8/2023,3787,,0,0,0,0,0,0,0,0,0,0,0,531,16667,Munich_1_2023-09-08
Munich_1,9/9/2023,4171,,0,0,0,0,0,0,0,0,0,0,0,574,16829,Munich_1_2023-09-09
Munich_1,9/11/2023,4122,,0,0,0,0,0,0,0,0,0,0,0,579,16731,Munich_1_2023-09-11
Munich_1,9/12/2023,3101,,0,0,0,0,0,0,0,0,0,0,0,534,17009,Munich_1_2023-09-12
Munich_1,9/13/2023,3246,,0,0,0,0,0,0,0,0,0,22.91,0,552,17033,Munich_1_2023-09-13
Munich_1,9/14/2023,3248,,0,0,0,0,0,0,0,0,0,1.69,0,557,17354,Munich_1_2023-09-14
Munich_1,9/15/2023,4147,,0,0,0,0,0,0,0,0,0,0,0,571,17428,Munich_1_2023-09-15
Munich_1,9/16/2023,4398,,0,0,0,0,0,0,0,0,0,0,0,546,17584,Munich_1_2023-09-16
Munich_1,9/18/2023,4184,,0,0,0,0,0,0,0,0,0,19.05,0,571,17409,Munich_1_2023-09-18
Munich_1,9/19/2023,3141,,0,0,0,0,0,0,0,0,0,1.28,0,542,17622,Munich_1_2023-09-19
Munich_1,9/20/2023,2970,,0,0,0,0,0,0,0,0,0,0,0,523,17559,Munich_1_2023-09-20
Munich_1,9/21/2023,3166,,0,0,0,0,0,0,0,0,0,0,0,515,17599,Munich_1_2023-09-21
Munich_1,9/22/2023,4448,,0,0,0,0,0,0,0,0,0,10.31,0,578,17744,Munich_1_2023-09-22
Munich_1,9/23/2023,4568,,0,0,0,0,0,0,0,0,0,0,0,594,17910,Munich_1_2023-09-23
Munich_1,9/25/2023,3974,,0,0,0,0,0,0,0,0,0,0,0,584,17714,Munich_1_2023-09-25
Munich_1,9/26/2023,3093,,0,0,0,0,0,0,0,0,0,0,0,568,17950,Munich_1_2023-09-26
Munich_1,9/27/2023,3144,,0,0,0,0,0,0,0,0,0,0,0,571,17894,Munich_1_2023-09-27
Munich_1,9/28/2023,3510,,0,0,0,0,0,0,0,0,0,0,0,594,17971,Munich_1_2023-09-28
Munich_1,9/29/2023,4472,,0,0,0,0,0,0,0,0,0,0,0,616,18133,Munich_1_2023-09-29
Munich_1,9/30/2023,5029,,0,0,0,0,0,0,0,0,0,0,0,624,18388,Munich_1_2023-09-30
Munich_1,10/2/2023,5114,,0,0,0,0,0,0,0,0,0,0,0,635,18282,Munich_1_2023-10-02
Munich_1,10/4/2023,4931,,0,0,0,0,0,0,0,0,0,0,0,650,18422,Munich_1_2023-10-04
Munich_1,10/5/2023,3709,,0,0,0,0,0,0,0,0,0,0,0,606,18566,Munich_1_2023-10-05
Munich_1,10/6/2023,4541,,0,0,0,0,0,0,0,0,0,0,0,635,18752,Munich_1_2023-10-06
Munich_1,10/7/2023,4938,,0,0,0,0,0,0,0,0,0,0,0,646,18970,Munich_1_2023-10-07
Munich_1,10/9/2023,4715,,0,0,0,0,0,0,0,0,0,0.89,0,675,18875,Munich_1_2023-10-09
Munich_1,10/10/2023,3200,,0,0,0,0,0,0,0,0,0,0,0,578,19128,Munich_1_2023-10-10
Munich_1,10/11/2023,3326,,0,0,0,0,0,0,0,0,0,0,0,597,19135,Munich_1_2023-10-11
Munich_1,10/12/2023,3661,,0,0,0,0,0,0,0,0,0,0,0,712,19274,Munich_1_2023-10-12
Munich_1,10/13/2023,4686,,0,0,0,0,0,0,0,0,0,0,0,789,19487,Munich_1_2023-10-13
Munich_1,10/14/2023,5576,,0,0,0,0,0,0,0,0,0,3.44,0,923,19828,Munich_1_2023-10-14
Munich_1,10/16/2023,5237,,0,0,0,0,0,0,0,0,0,0,0,1163,19920,Munich_1_2023-10-16
Munich_1,10/17/2023,4600,,0,0,0,0,0,0,0,0,0,0,0,1210,20564,Munich_1_2023-10-17
Munich_1,10/18/2023,4126,,0,0,0,0,0,0,0,0,0,0,0,1069,20823,Munich_1_2023-10-18
Munich_1,10/19/2023,4318,,0,0,0,0,0,0,0,0,0,0,0,1165,21230,Munich_1_2023-10-19
Munich_1,10/20/2023,6042,,0,0,0,0,0,0,0,0,0,0,0,1219,21745,Munich_1_2023-10-20
Munich_1,10/21/2023,5981,,0,0,0,0,0,0,0,0,0,0.1,0,1082,22194,Munich_1_2023-10-21
Munich_1,10/23/2023,5302,,0,0,0,0,0,0,0,0,0,0,0,1038,22125,Munich_1_2023-10-23
Munich_1,10/24/2023,4210,,0,0,0,0,0,0,0,0,0,14.79,0,952,22551,Munich_1_2023-10-24
Munich_1,10/25/2023,4182,,0,0,0,0,0,0,0,0,0,2.59,0,992,22806,Munich_1_2023-10-25
Munich_1,10/26/2023,4274,,0,0,0,0,0,0,0,0,0,18.15,0,1046,23102,Munich_1_2023-10-26
Munich_1,10/27/2023,5630,,0,0,0,0,0,0,0,0,0,9.83,0,1051,23436,Munich_1_2023-10-27
Munich_1,10/28/2023,5981,,0,0,0,0,0,1,0,0,0,0,0,1027,23749,Munich_1_2023-10-28
Munich_1,10/30/2023,5405,,0,0,0,0,0,1,0,0,0,0,0,1067,23631,Munich_1_2023-10-30
Munich_1,10/31/2023,5790,,0,0,0,0,0,1,0,0,0,9.11,0,1043,24177,Munich_1_2023-10-31
Munich_1,11/2/2023,5675,,0,0,0,0,0,1,0,0,0,9.46,0,1210,24478,Munich_1_2023-11-02
Munich_1,11/3/2023,5938,,0,0,0,0,0,1,0,0,0,6.81,0,1133,24718,Munich_1_2023-11-03
Munich_1,11/4/2023,6392,,0,0,0,0,0,1,0,0,0,1.91,0,1003,25058,Munich_1_2023-11-04
Munich_1,11/6/2023,6038,,0,0,0,0,0,0,0,0,0,0,0,1098,25041,Munich_1_2023-11-06
Munich_1,11/7/2023,4781,,0,0,0,0,0,0,0,0,0,1.63,0,942,25526,Munich_1_2023-11-07
Munich_1,11/8/2023,4387,,0,0,0,0,0,0,0,0,0,0,0,858,25613,Munich_1_2023-11-08
Munich_1,11/9/2023,4419,,0,0,0,0,0,0,0,0,0,0,0,837,25775,Munich_1_2023-11-09
Munich_1,11/10/2023,6138,,0,0,0,0,0,0,0,0,0,1.07,0,966,26099,Munich_1_2023-11-10
Munich_1,11/11/2023,6854,,0,0,0,0,0,0,0,0,0,3.31,0,990,26421,Munich_1_2023-11-11
Munich_1,11/13/2023,6154,,0,0,0,0,0,0,0,0,0,18.41,0,1003,26302,Munich_1_2023-11-13
Munich_1,11/14/2023,4856,,0,0,0,0,0,0,0,0,0,34.07,0,872,26706,Munich_1_2023-11-14
Munich_1,11/15/2023,4661,,0,0,0,0,0,0,0,0,0,5,0,933,26818,Munich_1_2023-11-15
Munich_1,11/16/2023,4667,,0,0,0,0,0,0,0,0,0,10.18,0,781,26819,Munich_1_2023-11-16
Munich_1,11/17/2023,6349,,0,0,0,0,0,0,0,0,0,28.42,0,861,26994,Munich_1_2023-11-17
Munich_1,11/18/2023,6710,,0,0,0,0,0,0,0,0,0,4.02,0,797,27186,Munich_1_2023-11-18
Munich_1,11/20/2023,5822,,0,0,0,0,0,0,0,0,0,0,0,757,26755,Munich_1_2023-11-20
Munich_1,11/21/2023,4744,,0,0,0,0,0,0,0,0,0,2.43,0,773,27146,Munich_1_2023-11-21
Munich_1,11/22/2023,4638,,0,0,0,0,0,0,0,0,0,0,0,795,27186,Munich_1_2023-11-22
Munich_1,11/23/2023,4627,,0,0,0,0,0,0,0,0,0,0,0,726,27310,Munich_1_2023-11-23
Munich_1,11/24/2023,6171,,0,0,0,0,0,0,0,0,0,9.86,4.94,771,27420,Munich_1_2023-11-24
Munich_1,11/25/2023,6523,,0,0,0,0,0,0,0,0,0,0,6.4,794,27560,Munich_1_2023-11-25
Munich_1,11/27/2023,6122,,0,0,0,0,0,0,0,0,0,2.28,1.99,814,27162,Munich_1_2023-11-27
Munich_1,11/28/2023,5037,,0,0,0,0,0,0,0,0,0,7.91,5.51,728,27544,Munich_1_2023-11-28
Munich_1,11/29/2023,5176,,0,0,0,0,0,0,0,0,0,0,0.89,722,27502,Munich_1_2023-11-29
Munich_1,11/30/2023,5078,,0,0,0,0,0,0,0,0,0,1.86,4.69,802,27491,Munich_1_2023-11-30
Munich_1,12/1/2023,6022,,0,0,0,0,0,0,0,0,0,11.62,14.09,776,27959,Munich_1_2023-12-01
Munich_1,12/2/2023,5128,,0,0,0,0,0,0,0,0,0,0,19.84,728,27847,Munich_1_2023-12-02
Munich_1,12/4/2023,5824,,0,0,0,0,0,0,0,0,0,0,0,864,27327,Munich_1_2023-12-04
Munich_1,12/5/2023,5067,,0,0,0,0,0,0,0,0,0,0,0.2,837,27762,Munich_1_2023-12-05
Munich_1,12/6/2023,5310,,0,0,0,0,0,0,0,0,0,0,0.75,853,27731,Munich_1_2023-12-06
Munich_1,12/7/2023,5486,,0,0,0,0,0,0,0,0,0,0,0,848,27813,Munich_1_2023-12-07
Munich_1,12/8/2023,6349,,0,0,0,0,0,0,0,0,0,4.04,0,784,27967,Munich_1_2023-12-08
Munich_1,12/9/2023,6190,,0,0,0,0,0,0,0,0,0,12.37,0,736,28108,Munich_1_2023-12-09
Munich_1,12/11/2023,6402,,0,0,0,0,0,0,0,0,0,7.27,0,784,27598,Munich_1_2023-12-11
Munich_1,12/12/2023,5160,,0,0,0,0,0,0,0,0,0,11.24,0,803,28013,Munich_1_2023-12-12
Munich_1,12/13/2023,4861,,0,0,0,0,0,0,0,0,0,11.24,0,736,27961,Munich_1_2023-12-13
Munich_1,12/14/2023,4830,,0,0,0,0,0,0,0,0,0,6.51,0,736,27989,Munich_1_2023-12-14
Munich_1,12/15/2023,6459,,0,0,0,0,0,0,0,0,0,1.54,0,814,28069,Munich_1_2023-12-15
Munich_1,12/16/2023,7030,,0,0,0,0,0,0,0,0,0,0.16,0,811,28299,Munich_1_2023-12-16
Munich_1,12/18/2023,5677,,0,0,0,0,0,0,0,0,0,0,0,690,27767,Munich_1_2023-12-18
Munich_1,12/19/2023,4765,,0,0,0,0,0,0,0,0,0,0,0,666,28130,Munich_1_2023-12-19
Munich_1,12/20/2023,5459,,0,0,0,0,0,0,0,0,0,3.61,0,882,28270,Munich_1_2023-12-20
Munich_1,12/21/2023,6410,,0,0,0,0,0,0,0,0,0,8.37,0,845,28462,Munich_1_2023-12-21
Munich_1,12/22/2023,7240,,0,0,0,0,0,0,0,0,0,27.78,0,821,28708,Munich_1_2023-12-22
Munich_1,12/23/2023,7498,,0,0,0,0,0,0,0,0,0,14.36,0,846,28960,Munich_1_2023-12-23
Munich_1,12/27/2023,5322,,0,0,0,0,0,0,0,0,0,0,0,672,27953,Munich_1_2023-12-27
Munich_1,12/28/2023,4568,,0,0,0,0,0,0,0,0,0,0,0,670,27890,Munich_1_2023-12-28
Munich_1,12/29/2023,5994,,0,0,0,0,0,0,0,0,0,1.33,0,686,27843,Munich_1_2023-12-29
Munich_1,12/30/2023,7077,,0,0,0,0,0,0,0,0,0,0,0,694,27855,Munich_1_2023-12-30
Munich_1,1/2/2024,5846,,0,0,0,0,1,0,0,0,0,3.6,0,677,27450,Munich_1_2024-01-02
Munich_1,1/3/2024,4877,,0,0,0,0,1,0,0,0,0,1.94,0,634,27358,Munich_1_2024-01-03
Munich_1,1/4/2024,5104,,0,0,0,0,1,0,0,0,0,0.63,0,619,27289,Munich_1_2024-01-04
Munich_1,1/5/2024,7026,,0,0,0,0,1,0,0,0,0,0,0,666,27215,Munich_1_2024-01-05
Munich_1,1/8/2024,5762,,0,0,0,0,0,0,0,0,0,0,0.35,630,26086,Munich_1_2024-01-08
Munich_1,1/9/2024,6214,,0,0,0,0,0,0,0,0,0,0,0,680,26593,Munich_1_2024-01-09
Munich_1,1/10/2024,6454,,0,0,0,0,0,0,0,0,0,0,0,766,26701,Munich_1_2024-01-10
Munich_1,1/11/2024,5627,,0,0,0,0,0,0,0,0,0,0,0,702,26754,Munich_1_2024-01-11
Munich_1,1/12/2024,6579,,0,0,0,0,0,0,0,0,0,0,0,682,26814,Munich_1_2024-01-12
Munich_1,1/13/2024,6909,,0,0,0,0,0,0,0,0,0,0,0,728,26918,Munich_1_2024-01-13
Munich_1,1/15/2024,6541,,0,0,0,0,0,0,0,0,0,0,0.61,738,26395,Munich_1_2024-01-15
Munich_1,1/16/2024,5120,,0,0,0,0,0,0,0,0,0,0,0,658,26783,Munich_1_2024-01-16
Munich_1,1/17/2024,5554,,0,0,0,0,0,0,0,0,0,0.87,4.46,706,26837,Munich_1_2024-01-17
Munich_1,1/18/2024,4947,,0,0,0,0,0,0,0,0,0,5.17,4.84,648,26846,Munich_1_2024-01-18
Munich_1,1/19/2024,6746,,0,0,0,0,0,0,0,0,0,0,1,646,26788,Munich_1_2024-01-19
Munich_1,1/20/2024,6875,,0,0,0,0,0,0,0,0,0,0,0,674,26665,Munich_1_2024-01-20
Munich_1,1/22/2024,6533,,0,0,0,0,0,0,0,0,0,5.78,0,677,25856,Munich_1_2024-01-22
Munich_1,1/23/2024,4894,,0,0,0,0,0,0,0,0,0,2.09,0,634,26234,Munich_1_2024-01-23
Munich_1,1/24/2024,4811,,0,0,0,0,0,0,0,0,0,3.96,0,610,26578,Munich_1_2024-01-24
Munich_1,1/25/2024,4773,,0,0,0,0,0,0,0,0,0,4.24,0,597,26881,Munich_1_2024-01-25
Munich_1,1/26/2024,6640,,0,0,0,0,0,0,0,0,0,6.76,0,651,26959,Munich_1_2024-01-26
Munich_1,1/27/2024,7030,,0,0,0,0,0,0,0,0,0,0,0,658,27109,Munich_1_2024-01-27
Munich_1,1/29/2024,6474,,0,0,0,0,0,0,0,0,0,0,0,678,26566,Munich_1_2024-01-29
Munich_1,1/30/2024,4910,,0,0,0,0,0,0,0,0,0,0,0,600,26852,Munich_1_2024-01-30
Munich_1,1/31/2024,4776,,0,0,0,0,0,0,0,0,0,0,0,613,27142,Munich_1_2024-01-31
Munich_1,2/1/2024,5138,,0,0,0,0,0,0,0,0,0,5.99,0,634,27146,Munich_1_2024-02-01
Munich_1,2/2/2024,6885,,0,0,0,0,0,0,0,0,0,0.56,0,677,27245,Munich_1_2024-02-02
Munich_1,2/3/2024,7011,,0,0,0,0,0,0,0,0,0,0,0,672,27356,Munich_1_2024-02-03
Munich_1,2/5/2024,6362,,0,0,0,0,0,0,0,0,0,0,0,637,27350,Munich_1_2024-02-05
Munich_1,2/6/2024,4632,,0,0,0,0,0,0,0,0,0,0,0,614,27645,Munich_1_2024-02-06
Munich_1,2/7/2024,4765,,0,0,0,0,0,0,0,0,0,0,0,618,27643,Munich_1_2024-02-07
Munich_1,2/8/2024,4414,,0,0,0,0,0,0,0,0,0,4.33,0,574,27499,Munich_1_2024-02-08
Munich_1,2/9/2024,6883,,0,0,0,0,0,0,0,0,0,0.89,0,634,27372,Munich_1_2024-02-09
Munich_1,2/10/2024,7298,,0,0,0,0,0,0,0,0,0,0,0,653,27423,Munich_1_2024-02-10
Munich_1,2/12/2024,6128,,0,0,0,0,1,0,0,0,0,0.56,0,634,26971,Munich_1_2024-02-12
Munich_1,2/13/2024,4499,,0,0,0,0,1,0,0,0,0,0,0,598,27222,Munich_1_2024-02-13
Munich_1,2/14/2024,4440,,0,0,0,0,1,0,0,0,0,0,0,590,27109,Munich_1_2024-02-14
Munich_1,2/15/2024,4395,,0,0,0,0,1,0,0,0,0,0,0,574,27021,Munich_1_2024-02-15
Munich_1,2/16/2024,6248,,0,0,0,0,1,0,0,0,0,0,0,621,26942,Munich_1_2024-02-16
Munich_1,2/17/2024,7024,,0,0,0,0,0,0,0,0,0,2.73,0,656,27044,Munich_1_2024-02-17
Munich_1,2/19/2024,6662,,0,0,0,0,0,0,0,0,0,8.29,0,666,26611,Munich_1_2024-02-19
Munich_1,2/20/2024,4811,,0,0,0,0,0,0,0,0,0,8.93,0,621,26922,Munich_1_2024-02-20
Munich_1,2/21/2024,4426,,0,0,0,0,0,0,0,0,0,0,0,619,26846,Munich_1_2024-02-21
Munich_1,2/22/2024,4915,,0,0,0,0,0,0,0,0,0,11.77,0,610,26860,Munich_1_2024-02-22
Munich_1,2/23/2024,6816,,0,0,0,0,0,0,0,0,0,13.56,0,618,26926,Munich_1_2024-02-23
Munich_1,2/24/2024,7256,,0,0,0,0,0,0,0,0,0,0.11,0,683,27095,Munich_1_2024-02-24
Munich_1,2/26/2024,6306,,0,0,0,0,0,0,0,0,0,0.25,0,645,26661,Munich_1_2024-02-26
Munich_1,2/27/2024,4858,,0,0,0,0,0,0,0,0,0,0.37,0,598,26964,Munich_1_2024-02-27
Munich_1,2/28/2024,4584,,0,0,0,0,0,0,0,0,0,0,0,608,26860,Munich_1_2024-02-28
Munich_1,2/29/2024,4738,,0,0,0,0,0,0,0,0,0,0,0,592,26842,Munich_1_2024-02-29
Munich_1,3/1/2024,6382,,0,0,0,0,0,0,0,0,0,0,0,619,26911,Munich_1_2024-03-01
Munich_1,3/2/2024,7102,,0,0,0,0,0,0,0,0,0,0.1,0,645,26997,Munich_1_2024-03-02
Munich_1,3/4/2024,6146,,0,0,0,0,0,0,0,0,0,0,0,637,26518,Munich_1_2024-03-04
Munich_1,3/5/2024,4685,,0,0,0,0,0,0,0,0,0,2.76,0,571,26790,Munich_1_2024-03-05
Munich_1,3/6/2024,4595,,0,0,0,0,0,0,0,0,0,15.53,0,595,26708,Munich_1_2024-03-06
Munich_1,3/7/2024,4694,,0,0,0,0,0,0,0,0,0,1.73,0,589,26690,Munich_1_2024-03-07
Munich_1,3/8/2024,6523,International womens day,0,0,0,0,0,0,0,0,0,0,0,579,26761,Munich_1_2024-03-08
Munich_1,3/9/2024,6595,,0,0,0,0,0,0,0,0,0,0,0,643,26947,Munich_1_2024-03-09
Munich_1,3/11/2024,6277,,0,0,0,0,0,0,0,0,0,0,0,643,26425,Munich_1_2024-03-11
Munich_1,3/12/2024,4782,,0,0,0,0,0,0,0,0,0,1.21,0,606,26721,Munich_1_2024-03-12
Munich_1,3/13/2024,4534,,0,0,0,0,0,0,0,0,0,2.48,0,592,26630,Munich_1_2024-03-13
Munich_1,3/14/2024,4496,,0,0,0,0,0,0,0,0,0,0.59,0,557,26600,Munich_1_2024-03-14
Munich_1,3/15/2024,6512,,0,0,0,0,0,0,0,0,0,3.15,0,624,26675,Munich_1_2024-03-15
Frankfurt_1,2/18/2022,929,,0,0,0,0,0,0,0,0,0,0,0,899,2691,Frankfurt_1_2022-02-18
Frankfurt_1,2/19/2022,931,,0,0,0,0,0,0,0,0,0,0,0,900,2747,Frankfurt_1_2022-02-19
Frankfurt_1,2/23/2022,945,,0,0,0,0,0,0,0,0,0,0,0,897,2885,Frankfurt_1_2022-02-23
Frankfurt_1,2/24/2022,955,,0,0,0,0,0,0,0,0,0,0,0,897,2940,Frankfurt_1_2022-02-24
Frankfurt_1,2/25/2022,1022,,0,0,0,0,0,0,0,0,0,0,0,955,3024,Frankfurt_1_2022-02-25
Frankfurt_1,2/26/2022,1011,,0,0,0,0,0,0,0,0,0,0,0,941,3100,Frankfurt_1_2022-02-26
Frankfurt_1,2/28/2022,1016,,0,0,0,0,0,0,0,0,0,0,0,933,3172,Frankfurt_1_2022-02-28
Frankfurt_1,3/1/2022,971,,0,0,0,0,0,0,0,0,0,0,0,903,3230,Frankfurt_1_2022-03-01
Frankfurt_1,3/2/2022,956,,0,0,0,0,0,0,0,0,0,0,0,883,3278,Frankfurt_1_2022-03-02
Frankfurt_1,3/3/2022,972,,0,0,0,0,0,0,0,0,0,0,0,878,3323,Frankfurt_1_2022-03-03
Frankfurt_1,3/4/2022,1012,,0,0,0,0,0,0,0,0,0,0,0,904,3379,Frankfurt_1_2022-03-04
Frankfurt_1,3/5/2022,1050,,0,0,0,0,0,0,0,0,0,0,0,934,3450,Frankfurt_1_2022-03-05
Frankfurt_1,3/7/2022,1066,,0,0,0,0,0,0,0,0,0,0,0,933,3521,Frankfurt_1_2022-03-07
Frankfurt_1,3/8/2022,1032,International womens day,0,0,0,0,0,0,0,0,0,0,0,904,3580,Frankfurt_1_2022-03-08
Frankfurt_1,3/9/2022,979,,0,0,0,0,0,0,0,0,0,0,0,878,3623,Frankfurt_1_2022-03-09
Frankfurt_1,3/10/2022,1038,,0,0,0,0,0,0,0,0,0,0,0,913,3682,Frankfurt_1_2022-03-10
Frankfurt_1,3/11/2022,1090,,0,0,0,0,0,0,0,0,0,0,0,922,3748,Frankfurt_1_2022-03-11
Frankfurt_1,3/12/2022,1117,,0,0,0,0,0,0,0,0,0,0,0,957,3829,Frankfurt_1_2022-03-12
Frankfurt_1,3/14/2022,1140,,0,0,0,0,0,0,0,0,0,0,0,976,3876,Frankfurt_1_2022-03-14
Frankfurt_1,3/15/2022,1108,,0,0,0,0,0,0,0,0,0,0,0,929,3947,Frankfurt_1_2022-03-15
Frankfurt_1,3/16/2022,1107,,0,0,0,0,0,0,0,0,0,0,0,934,4016,Frankfurt_1_2022-03-16
Frankfurt_1,3/17/2022,1103,,0,0,0,0,0,0,0,0,0,0,0,916,4059,Frankfurt_1_2022-03-17
Frankfurt_1,3/18/2022,1151,,0,0,0,0,0,0,0,0,0,0,0,943,4116,Frankfurt_1_2022-03-18
Frankfurt_1,3/19/2022,1184,,0,0,0,0,0,0,0,0,0,0,0,962,4180,Frankfurt_1_2022-03-19
Frankfurt_1,3/21/2022,1155,,0,0,0,0,0,0,0,0,0,0,0,947,4219,Frankfurt_1_2022-03-21
Frankfurt_1,3/22/2022,1094,,0,0,0,0,0,0,0,0,0,0,0,906,4280,Frankfurt_1_2022-03-22
Frankfurt_1,3/23/2022,1079,,0,0,0,0,0,0,0,0,0,0,0,910,4324,Frankfurt_1_2022-03-23
Frankfurt_1,3/24/2022,1118,,0,0,0,0,0,0,0,0,0,0,0,948,4382,Frankfurt_1_2022-03-24
Frankfurt_1,3/25/2022,1199,,0,0,0,0,0,0,0,0,0,0,0,959,4444,Frankfurt_1_2022-03-25
Frankfurt_1,3/26/2022,1217,,0,0,0,0,0,0,0,0,0,0,0,939,4494,Frankfurt_1_2022-03-26
Frankfurt_1,3/28/2022,1157,,0,0,0,0,0,0,0,0,0,0,0,923,4489,Frankfurt_1_2022-03-28
Frankfurt_1,3/29/2022,1106,,0,0,0,0,0,0,0,0,0,0,0,913,4554,Frankfurt_1_2022-03-29
Frankfurt_1,3/30/2022,1128,,0,0,0,0,0,0,0,0,0,0,0,922,4586,Frankfurt_1_2022-03-30
Frankfurt_1,3/31/2022,1156,,0,0,0,0,0,0,0,0,0,0,0,921,4629,Frankfurt_1_2022-03-31
Frankfurt_1,4/1/2022,1191,,0,0,0,0,0,0,0,0,0,0,0,910,4665,Frankfurt_1_2022-04-01
Frankfurt_1,4/2/2022,1349,,0,0,0,0,0,0,0,0,0,0,0,993,4751,Frankfurt_1_2022-04-02
Frankfurt_1,4/4/2022,1219,,0,0,0,0,0,0,0,0,0,0,0,947,4762,Frankfurt_1_2022-04-04
Frankfurt_1,4/5/2022,1122,,0,0,0,0,0,0,0,0,0,0,0,920,4833,Frankfurt_1_2022-04-05
Frankfurt_1,4/6/2022,1088,,0,0,0,0,0,0,0,0,0,0,0,897,4854,Frankfurt_1_2022-04-06
Frankfurt_1,4/7/2022,1205,,0,0,0,0,0,0,0,0,0,0,0,963,4904,Frankfurt_1_2022-04-07
Frankfurt_1,4/8/2022,1250,,0,0,0,0,0,0,0,0,0,0,0,943,4961,Frankfurt_1_2022-04-08
Frankfurt_1,4/9/2022,1256,,0,0,0,0,0,0,0,0,0,0,0,949,5011,Frankfurt_1_2022-04-09
Frankfurt_1,4/11/2022,1181,,0,0,0,0,0,0,0,0,0,0,0,940,5007,Frankfurt_1_2022-04-11
Frankfurt_1,4/12/2022,1114,,0,0,0,0,0,0,0,0,0,0,0,887,5065,Frankfurt_1_2022-04-12
Frankfurt_1,4/13/2022,1283,,0,0,0,0,0,0,0,0,0,0,0,932,5082,Frankfurt_1_2022-04-13
Frankfurt_1,4/14/2022,1515,,0,0,0,0,0,0,0,0,0,0,0,956,5131,Frankfurt_1_2022-04-14
Frankfurt_1,4/16/2022,1448,,1,0,0,0,0,0,0,0,0,0,0,941,5124,Frankfurt_1_2022-04-16
Frankfurt_1,4/19/2022,1267,,0,0,0,0,0,0,0,0,0,,,922,5081,Frankfurt_1_2022-04-19
Frankfurt_1,4/20/2022,1156,,0,0,0,0,0,0,0,0,0,,,909,5086,Frankfurt_1_2022-04-20
