blackout,city,city_code,date,day,day_importance,day_of_year,frankfurt_shutdown,holiday,holiday_name,id,is_leap_year,mini_shutdown,month,mov_change,order_mean,orders,part_of_year,precipitation,precipitation_lamda_0,precipitation_levels,quarter,school_holidays,shops_closed,shutdown,snow,snow_lamda_m2,snow_levels,user_activity_1,user_activity_1_levels,user_activity_2,warehouse,warehouse_code,warehouse_limited,weekday,weekend,winter_school_holidays,year
0,Budapest,1,2022-01-21,21,0.01,21,0,0,,Budapest_1_2022-01-21,0,0,1,0.0,5528.0,5946,0,0.0,-6.907755278982137,-3,1,0,0,0,1.36,0.230068384475477,-2,3011,7,22435,Budapest_1,1,0,5,1,0,2022
0,Budapest,1,2022-01-22,22,0.01,22,0,0,,Budapest_1_2022-01-22,0,0,1,0.0,5528.0,5237,0,0.0,-6.907755278982137,-3,1,0,0,0,0.97,-0.03031210988915419,-2,3001,7,22425,Budapest_1,1,0,6,1,0,2022
0,Budapest,1,2022-01-23,23,0.01,23,0,0,,Budapest_1_2022-01-23,0,0,1,0.0,5528.0,5643,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,2995,7,22516,Budapest_1,1,0,7,1,0,2022
0,Budapest,1,2022-01-24,24,0.01,24,0,0,,Budapest_1_2022-01-24,0,0,1,0.0,5528.0,5621,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,2988,7,22718,Budapest_1,1,0,1,0,0,2022
0,Budapest,1,2022-01-25,25,0.01,25,0,0,,Budapest_1_2022-01-25,0,0,1,0.0,5528.0,5842,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,3010,7,22929,Budapest_1,1,0,2,0,0,2022
0,Budapest,1,2022-01-26,26,0.01,26,0,0,,Budapest_1_2022-01-26,0,0,1,0.0,5528.0,5723,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,2986,7,22926,Budapest_1,1,0,3,0,0,2022
0,Budapest,1,2022-01-27,27,0.01,27,0,0,,Budapest_1_2022-01-27,0,0,1,0.0,5528.0,5760,0,0.0,-6.907755278982137,-3,1,0,0,0,0.22,-9.737300628570257,-3,3004,7,22996,Budapest_1,1,0,4,0,0,2022
0,Budapest,1,2022-01-28,28,0.01,28,0,0,,Budapest_1_2022-01-28,0,0,1,0.0,5528.0,6094,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,3017,7,23026,Budapest_1,1,0,5,1,0,2022
0,Budapest,1,2022-01-29,29,0.01,29,0,0,,Budapest_1_2022-01-29,0,0,1,0.0,5528.0,5740,0,0.85,-0.16134315040876293,-2,1,0,0,0,2.71,0.43196835548874546,-2,2995,7,23057,Budapest_1,1,0,6,1,0,2022
0,Budapest,1,2022-01-30,30,0.01,30,0,0,,Budapest_1_2022-01-30,0,0,1,0.0,5528.0,5351,0,0.94,-0.060812139396757475,-2,1,0,0,0,0.0,-499999.49999999977,-4,2983,7,23129,Budapest_1,1,0,7,1,0,2022
0,Budapest,1,2022-01-31,31,0.01,31,0,0,,Budapest_1_2022-01-31,0,0,1,0.0,5528.0,5605,0,0.93,-0.07149600170506992,-2,1,0,0,0,0.56,-1.0887087293189839,-3,2988,7,23302,Budapest_1,1,0,1,0,0,2022
0,Budapest,1,2022-02-01,1,0.03,32,0,0,Memorial Day of the Republic,Budapest_1_2022-02-01,0,0,2,0.0,5552.0,5704,0,0.12,-2.111964733385396,-2,1,0,0,0,0.17,-16.599278410451078,-3,3015,7,23436,Budapest_1,1,0,2,0,0,2022
0,Budapest,1,2022-02-02,2,0.01,33,0,0,,Budapest_1_2022-02-02,0,0,2,0.0,5528.0,5808,0,0.0,-6.907755278982137,-3,1,0,0,0,1.47,0.268929417642054,-2,3024,7,23490,Budapest_1,1,0,3,0,0,2022
0,Budapest,1,2022-02-03,3,0.01,34,0,0,,Budapest_1_2022-02-03,0,0,2,0.0,5528.0,5899,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,3028,7,23499,Budapest_1,1,0,4,0,0,2022
0,Budapest,1,2022-02-04,4,0.01,35,0,0,,Budapest_1_2022-02-04,0,0,2,0.0,5528.0,6270,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,3043,7,23520,Budapest_1,1,0,5,1,0,2022
0,Budapest,1,2022-02-05,5,0.01,36,0,0,,Budapest_1_2022-02-05,0,0,2,0.0,5528.0,5723,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,3013,7,23469,Budapest_1,1,0,6,1,0,2022
0,Budapest,1,2022-02-06,6,0.01,37,0,0,,Budapest_1_2022-02-06,0,0,2,0.0,5528.0,5271,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,2989,7,23396,Budapest_1,1,0,7,1,0,2022
0,Budapest,1,2022-02-07,7,0.01,38,0,0,,Budapest_1_2022-02-07,0,0,2,0.0,5528.0,5800,0,1.1,0.0962188577405429,-2,1,0,0,0,0.0,-499999.49999999977,-4,3046,7,23474,Budapest_1,1,0,1,0,0,2022
0,Budapest,1,2022-02-08,8,0.01,39,0,0,,Budapest_1_2022-02-08,0,0,2,0.0,5528.0,5764,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,3016,7,23558,Budapest_1,1,0,2,0,0,2022
0,Budapest,1,2022-02-09,9,0.01,40,0,0,,Budapest_1_2022-02-09,0,0,2,0.0,5528.0,5621,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,3039,7,23589,Budapest_1,1,0,3,0,0,2022
0,Budapest,1,2022-02-10,10,0.01,41,0,0,,Budapest_1_2022-02-10,0,0,2,0.0,5528.0,5712,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,3013,7,23574,Budapest_1,1,0,4,0,0,2022
0,Budapest,1,2022-02-11,11,0.01,42,0,0,,Budapest_1_2022-02-11,0,0,2,0.0,5528.0,6195,0,0.39,-0.9390477189967712,-2,1,0,0,0,0.0,-499999.49999999977,-4,3012,7,23521,Budapest_1,1,0,5,1,0,2022
0,Budapest,1,2022-02-12,12,0.01,43,0,0,,Budapest_1_2022-02-12,0,0,2,0.0,5528.0,5679,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,2995,7,23465,Budapest_1,1,0,6,1,0,2022
0,Budapest,1,2022-02-13,13,0.01,44,0,0,,Budapest_1_2022-02-13,0,0,2,0.0,5528.0,5394,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,2985,7,23412,Budapest_1,1,0,7,1,0,2022
0,Budapest,1,2022-02-14,14,0.01,45,0,0,,Budapest_1_2022-02-14,0,0,2,0.0,5528.0,5841,0,1.22,0.1996701951285675,-2,1,0,0,0,0.0,-499999.49999999977,-4,3008,7,23426,Budapest_1,1,0,1,0,0,2022
0,Budapest,1,2022-02-15,15,0.01,46,0,0,,Budapest_1_2022-02-15,0,0,2,0.0,5528.0,5436,0,0.72,-0.327116141697188,-2,1,0,0,0,0.0,-499999.49999999977,-4,3006,7,23439,Budapest_1,1,0,2,0,0,2022
0,Budapest,1,2022-02-16,16,0.01,47,0,0,,Budapest_1_2022-02-16,0,0,2,0.0,5528.0,5575,0,1.41,0.34429867287067684,-2,1,0,0,0,0.0,-499999.49999999977,-4,3001,7,23398,Budapest_1,1,0,3,0,0,2022
0,Budapest,1,2022-02-17,17,0.01,48,0,0,,Budapest_1_2022-02-17,0,0,2,0.0,5528.0,5815,0,4.86,1.5812441780633186,-1,1,0,0,0,0.0,-499999.49999999977,-4,3022,7,23449,Budapest_1,1,0,4,0,0,2022
0,Budapest,1,2022-02-18,18,0.01,49,0,0,,Budapest_1_2022-02-18,0,0,2,0.0,5528.0,6239,0,0.25,-1.3823023398503531,-2,1,0,0,0,0.0,-499999.49999999977,-4,3033,7,23515,Budapest_1,1,0,5,1,0,2022
0,Budapest,1,2022-02-19,19,0.01,50,0,0,,Budapest_1_2022-02-19,0,0,2,0.0,5528.0,5694,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,2995,7,23493,Budapest_1,1,0,6,1,0,2022
0,Budapest,1,2022-02-20,20,0.01,51,0,0,,Budapest_1_2022-02-20,0,0,2,0.0,5528.0,5242,0,0.13,-2.0325579557809856,-2,1,0,0,0,0.0,-499999.49999999977,-4,2986,7,23458,Budapest_1,1,0,7,1,0,2022
0,Budapest,1,2022-02-21,21,0.01,52,0,0,,Budapest_1_2022-02-21,0,0,2,0.0,5528.0,5869,0,2.64,0.9711576333149952,-2,1,0,0,0,0.0,-499999.49999999977,-4,3022,7,23494,Budapest_1,1,0,1,0,0,2022
0,Budapest,1,2022-02-22,22,0.01,53,0,0,,Budapest_1_2022-02-22,0,0,2,0.0,5528.0,5669,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,3024,7,23524,Budapest_1,1,0,2,0,0,2022
0,Budapest,1,2022-02-23,23,0.01,54,0,0,,Budapest_1_2022-02-23,0,0,2,0.0,5528.0,5530,0,2.52,0.9246556482057827,-2,1,0,0,0,0.0,-499999.49999999977,-4,3018,7,23536,Budapest_1,1,0,3,0,0,2022
0,Budapest,1,2022-02-24,24,0.01,55,0,0,,Budapest_1_2022-02-24,0,0,2,0.0,5528.0,5682,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,3021,7,23540,Budapest_1,1,0,4,0,0,2022
0,Budapest,1,2022-02-25,25,0.18,56,0,0,Memorial Day for the Victims of the Communist Dictatorships,Budapest_1_2022-02-25,0,0,2,0.0,5768.0,6053,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,3006,7,23548,Budapest_1,1,0,5,1,0,2022
0,Budapest,1,2022-02-26,26,0.01,57,0,0,,Budapest_1_2022-02-26,0,0,2,0.0,5528.0,5697,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,2991,7,23525,Budapest_1,1,0,6,1,0,2022
0,Budapest,1,2022-02-27,27,0.01,58,0,0,,Budapest_1_2022-02-27,0,0,2,0.0,5528.0,5324,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,2978,7,23469,Budapest_1,1,0,7,1,0,2022
0,Budapest,1,2022-02-28,28,0.01,59,0,0,,Budapest_1_2022-02-28,0,0,2,0.0,5528.0,5802,0,0.0,-6.907755278982137,-3,1,0,0,0,0.61,-0.8393299600076074,-3,3027,7,23485,Budapest_1,1,0,1,0,0,2022
0,Budapest,1,2022-03-01,1,0.01,60,0,0,,Budapest_1_2022-03-01,0,0,3,0.0,5528.0,5707,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,3010,7,23524,Budapest_1,1,0,2,0,0,2022
0,Budapest,1,2022-03-02,2,0.01,61,0,0,,Budapest_1_2022-03-02,0,0,3,0.0,5528.0,5719,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,3004,7,23538,Budapest_1,1,0,3,0,0,2022
0,Budapest,1,2022-03-03,3,0.01,62,0,0,,Budapest_1_2022-03-03,0,0,3,0.0,5528.0,5936,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,3013,7,23539,Budapest_1,1,0,4,0,0,2022
0,Budapest,1,2022-03-04,4,0.01,63,0,0,,Budapest_1_2022-03-04,0,0,3,0.0,5528.0,6295,0,0.45,-0.7962879394794586,-2,1,0,0,0,0.79,-0.29912926874877127,-2,3037,7,23529,Budapest_1,1,0,5,1,0,2022
0,Budapest,1,2022-03-05,5,0.01,64,0,0,,Budapest_1_2022-03-05,0,0,3,0.0,5528.0,5872,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,3010,7,23494,Budapest_1,1,0,6,1,0,2022
0,Budapest,1,2022-03-06,6,0.01,65,0,0,,Budapest_1_2022-03-06,0,0,3,0.0,5528.0,5462,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,2989,7,23430,Budapest_1,1,0,7,1,0,2022
0,Budapest,1,2022-03-07,7,0.01,66,0,0,,Budapest_1_2022-03-07,0,0,3,0.0,5528.0,5773,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,3028,7,23461,Budapest_1,1,0,1,0,0,2022
0,Budapest,1,2022-03-08,8,0.29,67,0,0,International womens day,Budapest_1_2022-03-08,0,0,3,0.0,5914.0,5820,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,3025,7,23527,Budapest_1,1,0,2,0,0,2022
0,Budapest,1,2022-03-09,9,0.01,68,0,0,,Budapest_1_2022-03-09,0,0,3,0.0,5528.0,5531,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,3002,7,23489,Budapest_1,1,0,3,0,0,2022
0,Budapest,1,2022-03-10,10,0.01,69,0,0,,Budapest_1_2022-03-10,0,0,3,0.0,5528.0,5821,0,0.0,-6.907755278982137,-3,1,0,0,0,0.35,-3.5584086168131766,-3,3020,7,23477,Budapest_1,1,0,4,0,0,2022
0,Budapest,1,2022-03-11,11,0.01,70,0,0,,Budapest_1_2022-03-11,0,0,3,0.0,5528.0,6441,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,3018,7,23506,Budapest_1,1,0,5,1,0,2022
0,Budapest,1,2022-03-12,12,0.01,71,0,0,,Budapest_1_2022-03-12,0,0,3,0.0,5528.0,6025,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,3009,7,23523,Budapest_1,1,0,6,1,0,2022
0,Budapest,1,2022-03-13,13,0.01,72,0,0,,Budapest_1_2022-03-13,0,0,3,0.0,5528.0,5481,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,3003,7,23496,Budapest_1,1,0,7,1,0,2022
0,Budapest,1,2022-03-14,14,-0.04,73,0,1,1848 Revolution Memorial Day (Extra holiday),Budapest_1_2022-03-14,0,0,3,0.0,5463.0,5463,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,2997,7,23503,Budapest_1,1,0,1,0,0,2022
0,Budapest,1,2022-03-16,16,0.01,75,0,0,,Budapest_1_2022-03-16,0,0,3,0.0,5528.0,6508,0,6.26,1.8343399167631733,-1,1,0,0,0,0.0,-499999.49999999977,-4,3024,7,23378,Budapest_1,1,0,3,0,0,2022
0,Budapest,1,2022-03-17,17,0.01,76,0,0,,Budapest_1_2022-03-17,0,0,3,0.0,5528.0,6153,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,3031,7,23438,Budapest_1,1,0,4,0,0,2022
0,Budapest,1,2022-03-18,18,0.01,77,0,0,,Budapest_1_2022-03-18,0,0,3,0.0,5528.0,6409,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,3036,7,23494,Budapest_1,1,0,5,1,0,2022
0,Budapest,1,2022-03-19,19,0.01,78,0,0,,Budapest_1_2022-03-19,0,0,3,0.0,5528.0,5797,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,2997,7,23471,Budapest_1,1,0,6,1,0,2022
0,Budapest,1,2022-03-20,20,0.01,79,0,0,,Budapest_1_2022-03-20,0,0,3,0.0,5528.0,5409,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,2997,7,23416,Budapest_1,1,0,7,1,0,2022
0,Budapest,1,2022-03-21,21,0.01,80,0,0,,Budapest_1_2022-03-21,0,0,3,0.0,5528.0,5758,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,3036,7,23456,Budapest_1,1,0,1,0,0,2022
0,Budapest,1,2022-03-22,22,0.01,81,0,0,,Budapest_1_2022-03-22,0,0,3,0.0,5528.0,5566,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,3015,7,23512,Budapest_1,1,0,2,0,0,2022
0,Budapest,1,2022-03-23,23,0.01,82,0,0,,Budapest_1_2022-03-23,0,0,3,0.0,5528.0,5637,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,3005,7,23492,Budapest_1,1,0,3,0,0,2022
0,Budapest,1,2022-03-24,24,0.01,83,0,0,,Budapest_1_2022-03-24,0,0,3,0.0,5528.0,5713,0,0.21,-1.5558971455060706,-2,1,0,0,0,0.0,-499999.49999999977,-4,2985,7,23458,Budapest_1,1,0,4,0,0,2022
0,Budapest,1,2022-03-25,25,0.01,84,0,0,,Budapest_1_2022-03-25,0,0,3,0.0,5528.0,6207,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,2989,7,23453,Budapest_1,1,0,5,1,0,2022
0,Budapest,1,2022-03-26,26,0.01,85,0,0,,Budapest_1_2022-03-26,0,0,3,0.0,5528.0,5745,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,2991,7,23432,Budapest_1,1,0,6,1,0,2022
0,Budapest,1,2022-03-27,27,0.01,86,0,0,,Budapest_1_2022-03-27,0,0,3,0.0,5528.0,5099,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,2965,7,23370,Budapest_1,1,0,7,1,0,2022
0,Budapest,1,2022-03-28,28,0.01,87,0,0,,Budapest_1_2022-03-28,0,0,3,0.0,5528.0,5616,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,2989,7,23386,Budapest_1,1,0,1,0,0,2022
0,Budapest,1,2022-03-29,29,0.01,88,0,0,,Budapest_1_2022-03-29,0,0,3,0.0,5528.0,5634,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,2980,7,23417,Budapest_1,1,0,2,0,0,2022
0,Budapest,1,2022-03-30,30,0.01,89,0,0,,Budapest_1_2022-03-30,0,0,3,0.0,5528.0,5614,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,2986,7,23390,Budapest_1,1,0,3,0,0,2022
0,Budapest,1,2022-03-31,31,0.01,90,0,0,,Budapest_1_2022-03-31,0,0,3,0.0,5528.0,5840,0,18.23,2.903123441821328,-1,1,0,0,0,0.0,-499999.49999999977,-4,3002,7,23373,Budapest_1,1,0,4,0,0,2022
0,Budapest,1,2022-04-01,1,0.01,91,0,0,,Budapest_1_2022-04-01,0,0,4,0.0,5528.0,6154,0,10.19,2.3215049778465566,-1,2,0,0,0,0.0,-499999.49999999977,-4,2984,7,23376,Budapest_1,1,0,5,1,0,2022
0,Budapest,1,2022-04-02,2,0.01,92,0,0,,Budapest_1_2022-04-02,0,0,4,0.0,5528.0,5726,0,5.75,1.749373752731617,-1,2,0,0,0,0.77,-0.3411263691434474,-2,2969,7,23339,Budapest_1,1,0,6,1,0,2022
0,Budapest,1,2022-04-03,3,0.01,93,0,0,,Budapest_1_2022-04-03,0,0,4,0.0,5528.0,5117,0,0.33,-1.1056369036050742,-2,2,0,0,0,5.77,0.4849869871708701,-2,2958,7,23242,Budapest_1,1,0,7,1,0,2022
0,Budapest,1,2022-04-04,4,0.01,94,0,0,,Budapest_1_2022-04-04,0,0,4,0.0,5528.0,5409,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,2972,7,23218,Budapest_1,1,0,1,0,0,2022
0,Budapest,1,2022-04-05,5,0.01,95,0,0,,Budapest_1_2022-04-05,0,0,4,0.0,5528.0,5502,0,0.11,-2.198225077669803,-2,2,0,0,0,0.0,-499999.49999999977,-4,2982,7,23248,Budapest_1,1,0,2,0,0,2022
0,Budapest,1,2022-04-06,6,0.01,96,0,0,,Budapest_1_2022-04-06,0,0,4,0.0,5528.0,5566,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,2980,7,23240,Budapest_1,1,0,3,0,0,2022
0,Budapest,1,2022-04-07,7,0.01,97,0,0,,Budapest_1_2022-04-07,0,0,4,0.0,5528.0,5731,0,0.22,-1.5095925774643841,-2,2,0,0,0,0.0,-499999.49999999977,-4,2995,7,23257,Budapest_1,1,0,4,0,0,2022
0,Budapest,1,2022-04-08,8,0.01,98,0,0,,Budapest_1_2022-04-08,0,0,4,0.0,5528.0,6204,0,1.68,0.5193888544264784,-2,2,0,0,0,0.0,-499999.49999999977,-4,3013,7,23321,Budapest_1,1,0,5,1,0,2022
0,Budapest,1,2022-04-09,9,0.01,99,0,0,,Budapest_1_2022-04-09,0,0,4,0.0,5528.0,5865,0,7.57,2.0243251591211697,-1,2,0,0,0,0.0,-499999.49999999977,-4,3028,7,23324,Budapest_1,1,0,6,1,0,2022
0,Budapest,1,2022-04-10,10,0.01,100,0,0,,Budapest_1_2022-04-10,0,0,4,0.0,5528.0,5478,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,2984,7,23259,Budapest_1,1,0,7,1,0,2022
0,Budapest,1,2022-04-11,11,0.01,101,0,0,,Budapest_1_2022-04-11,0,0,4,0.0,5528.0,5620,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,3002,7,23249,Budapest_1,1,0,1,0,0,2022
0,Budapest,1,2022-04-12,12,0.01,102,0,0,,Budapest_1_2022-04-12,0,0,4,0.0,5528.0,5806,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,3001,7,23296,Budapest_1,1,0,2,0,0,2022
0,Budapest,1,2022-04-13,13,0.01,103,0,0,,Budapest_1_2022-04-13,0,0,4,0.0,5528.0,6520,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,3039,7,23420,Budapest_1,1,0,3,0,0,2022
0,Budapest,1,2022-04-14,14,0.01,104,0,0,,Budapest_1_2022-04-14,0,0,4,0.0,5528.0,6833,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,2998,7,23670,Budapest_1,1,0,4,0,1,2022
0,Budapest,1,2022-04-16,16,0.12,106,0,1,Memorial Day for the Victims of the Holocaust,Budapest_1_2022-04-16,0,0,4,0.0,5683.0,6315,0,2.49,0.9126842362800434,-2,2,0,0,0,0.0,-499999.49999999977,-4,2989,7,23421,Budapest_1,1,0,6,1,1,2022
0,Budapest,1,2022-04-19,19,0.01,109,0,0,,Budapest_1_2022-04-19,0,0,4,0.0,5528.0,6942,0,2.81,1.0335402919243948,-2,2,0,0,0,0.0,-499999.49999999977,-4,3010,7,23100,Budapest_1,1,0,2,0,1,2022
0,Budapest,1,2022-04-20,20,0.01,110,0,0,,Budapest_1_2022-04-20,0,0,4,0.0,5528.0,5680,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,2992,7,23062,Budapest_1,1,0,3,0,0,2022
0,Budapest,1,2022-04-21,21,0.01,111,0,0,,Budapest_1_2022-04-21,0,0,4,0.0,5528.0,5496,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,2971,7,23010,Budapest_1,1,0,4,0,0,2022
0,Budapest,1,2022-04-22,22,0.01,112,0,0,,Budapest_1_2022-04-22,0,0,4,0.0,5528.0,6138,0,0.32,-1.1363141558521213,-2,2,0,0,0,0.0,-499999.49999999977,-4,2986,7,23008,Budapest_1,1,0,5,1,0,2022
0,Budapest,1,2022-04-23,23,0.01,113,0,0,,Budapest_1_2022-04-23,0,0,4,0.0,5528.0,5497,0,2.75,1.0119644819424374,-2,2,0,0,0,0.0,-499999.49999999977,-4,2971,7,22981,Budapest_1,1,0,6,1,0,2022
0,Budapest,1,2022-04-24,24,0.01,114,0,0,,Budapest_1_2022-04-24,0,0,4,0.0,5528.0,5079,0,1.74,0.5544596607860519,-2,2,0,0,0,0.0,-499999.49999999977,-4,2949,7,22905,Budapest_1,1,0,7,1,0,2022
0,Budapest,1,2022-04-25,25,0.01,115,0,0,,Budapest_1_2022-04-25,0,0,4,0.0,5528.0,5319,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,2979,7,22872,Budapest_1,1,0,1,0,0,2022
0,Budapest,1,2022-04-26,26,0.01,116,0,0,,Budapest_1_2022-04-26,0,0,4,0.0,5528.0,5294,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,2966,7,22888,Budapest_1,1,0,2,0,0,2022
0,Budapest,1,2022-04-27,27,0.01,117,0,0,,Budapest_1_2022-04-27,0,0,4,0.0,5528.0,5401,0,6.91,1.9331143451092574,-1,2,0,0,0,0.0,-499999.49999999977,-4,2967,7,22846,Budapest_1,1,0,3,0,0,2022
0,Budapest,1,2022-04-28,28,0.01,118,0,0,,Budapest_1_2022-04-28,0,0,4,0.0,5528.0,5406,0,1.31,0.27079020478156274,-2,2,0,0,0,0.0,-499999.49999999977,-4,2972,7,22799,Budapest_1,1,0,4,0,0,2022
0,Budapest,1,2022-04-29,29,0.01,119,0,0,,Budapest_1_2022-04-29,0,0,4,0.0,5528.0,5849,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,2970,7,22773,Budapest_1,1,0,5,1,0,2022
0,Budapest,1,2022-04-30,30,0.01,120,0,0,,Budapest_1_2022-04-30,0,0,4,0.0,5528.0,5433,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,2949,7,22679,Budapest_1,1,0,6,1,0,2022
0,Budapest,1,2022-05-02,2,0.01,122,0,0,,Budapest_1_2022-05-02,0,0,5,0.0,5528.0,6435,0,1.55,0.43889988419440173,-2,2,0,0,0,0.0,-499999.49999999977,-4,2996,7,22488,Budapest_1,1,0,1,0,0,2022
0,Budapest,1,2022-05-03,3,0.01,123,0,0,,Budapest_1_2022-05-03,0,0,5,0.0,5528.0,5529,0,0.3,-1.2006450142332614,-2,2,0,0,0,0.0,-499999.49999999977,-4,2973,7,22530,Budapest_1,1,0,2,0,0,2022
0,Budapest,1,2022-05-04,4,0.01,124,0,0,,Budapest_1_2022-05-04,0,0,5,0.0,5528.0,5559,0,0.39,-0.9390477189967712,-2,2,0,0,0,0.0,-499999.49999999977,-4,2973,7,22526,Budapest_1,1,0,3,0,0,2022
0,Budapest,1,2022-05-05,5,0.01,125,0,0,,Budapest_1_2022-05-05,0,0,5,0.0,5528.0,5574,0,1.46,0.37912113276856235,-2,2,0,0,0,0.0,-499999.49999999977,-4,2975,7,22496,Budapest_1,1,0,4,0,0,2022
0,Budapest,1,2022-05-06,6,0.01,126,0,0,,Budapest_1_2022-05-06,0,0,5,0.0,5528.0,6019,0,1.87,0.6264730472919525,-2,2,0,0,0,0.0,-499999.49999999977,-4,2990,7,22484,Budapest_1,1,0,5,1,0,2022
0,Budapest,1,2022-05-07,7,0.01,127,0,0,,Budapest_1_2022-05-07,0,0,5,0.0,5528.0,5343,0,1.24,0.21591750622247005,-2,2,0,0,0,0.0,-499999.49999999977,-4,2957,7,22414,Budapest_1,1,0,6,1,0,2022
0,Budapest,1,2022-05-08,8,0.01,128,0,0,,Budapest_1_2022-05-08,0,0,5,0.0,5528.0,5026,0,1.46,0.37912113276856235,-2,2,0,0,0,0.0,-499999.49999999977,-4,2964,7,22303,Budapest_1,1,0,7,1,0,2022
0,Budapest,1,2022-05-09,9,0.01,129,0,0,,Budapest_1_2022-05-09,0,0,5,0.0,5528.0,5481,0,1.47,0.38594244161930036,-2,2,0,0,0,0.0,-499999.49999999977,-4,2983,7,22252,Budapest_1,1,0,1,0,0,2022
